Brand,VehicleModel,ManufacturingYear,Type,rating,color,Duty,fuel,CylinderCount,type of gear,capacity,Odometer,#airbags,price
Daewoo,Lacetti,2009.0,Sedan,2.0,Metallic,9210.0,Gas,4,others,1.6,117685,4,5883
Chevrolet,Unknown,2010.0,Sedan,1.0,Jet Black,0.0,Gas,4,automatic,1.8,176682,16,12256
Mercedesbenz,Cl 55 Amg Kompressor,2103.0,Coupe,1.0,Jet Black,0.0,Gas,8,automatic,5.5 Turbo,240000,8,29793
Toyota,Unknown,2012.0,Sedan,4.0,Pearl White,0.0,Gas,4,gear,2.5,84000,12,21012
Mercedesbenz,C 220,2006.0,Sedan,3.0,Jet Black,0.0,Diesel,4,automatic,2.2 Turbo,300000,12,17562
Honda,Fit,2004.0,Hatchback,2.0,Unknown,0.0,Gas,4,automatic,1.3,175000,0,7840
Hyundai,Ix35,2012.0,Jeep,5.0,Chocolate,0.0,Gas,4,automatic,2,104000,4,26030
Unknown,My Model Which Is Highlander Is  Best,2012.0,Jeep,5.0,Unknown,1537.0,Hybrid,16,automatic,3.3,251278,12,7997
Volkswagen,Jetta,2013.0,Sedan,1.0,Jet Black,0.0,Gas,4,others,2,94400,16,16308
Toyota,Highlander,2012.0,Jeep,2.0,Charcoal,1750.0,Hybrid,4,r,3.3,277405,12,18655
Nissan,Versa,2012.0,Hatchback,3.0,Jet Black,586.0,Unknown,14,automatic,1.8,182443,12,18655
Lexus,Rx 450,2012.0,Unknown,3.0,Jet Black,1172.0,Hybrid,6,automatic,3.5,101816,12,18655
Toyota,Camry,2012.0,Sedan,6.0,Pearl White,10394.0,Hybrid,4,automatic,2.5,130478,12,18655
Ssangyong,Actyon,2116.0,Jeep,2.0,Pearl White,9270.0,Diesel,4,others,1.6,61000,4,40362
Lexus,Gx 470,2008.0,Jeep,4.0,Pearl White,12455.0,Gas,8,others,4.7,280354,0,18655
Honda,Fit,2004.0,Hatchback,2.0,Unknown,0.0,Other,4,automatic,1.3,245000,16,6586
Infiniti,Unknown,2003.0,Jeep,5.0,Metallic,0.0,Gas,4,others,3.5,140000,6,15053
Lexus,Gx 460,2015.0,Jeep,2.0,Unknown,1646.0,Gas,8,r,4.6,102885,12,18655
Toyota,Chr,2019.0,Jeep,2.0,Pearl White,1077.0,Gas,4,automatic,2,19968,12,6586
Opel,Astra,2012.0,Hatchback,2.0,Charcoal,0.0,Natural Gas,4,others,1.6,131000,16,18655
Mercedesbenz,Unknown,2012.0,Sedan,2.0,Pearl White,0.0,Diesel,4,gear,2.2 Turbo,300000,6,29793
Hyundai,H1,2008.0,Minivan,2.0,Metallic,1347.0,Unknown,4,automatic,2.5,66846,4,10672
Ford,Escape Hybrid,2008.0,Jeep,3.0,Pearl White,0.0,Hybrid,4,r,2.3,147000,8,17249
Toyota,Prius,2012.0,Hatchback,0.0,Charcoal,0.0,Hybrid,14,automatic,1.5,150000,8,13799
Volkswagen,Tiguan,2012.0,Jeep,2.0,Pearl White,10836.0,Gas,4,automatic,2,185496,7,18655
Toyota,Camry,2012.0,Sedan,5.0,Pearl White,781.0,Unknown,4,gear,2.5,159379,12,18655
Mercedesbenz,E 200,2008.0,Sedan,2.0,Pearl White,0.0,Diesel,4,automatic,2.2 Turbo,0,4,18817
Honda,Civic,2019.0,Sedan,3.0,Unknown,11077.0,Gas,4,automatic,0,20700,4,49848
Hyundai,My Model Which Is Tucson Is  Best,2012.0,Jeep,3.0,Metallic,770.0,Diesel,4,r,1.7,119979,4,38725
Volvo,My Model Which Is Xc90 Is  Best,2012.0,Jeep,3.0,Unknown,972.0,Gas,6,automatic,3.2,169138,12,18655
Nissan,My Model Which Is Note Is  Best,2005.0,Hatchback,2.0,Emerald Green,0.0,Gas,14,automatic,1.5,145000,4,18655
Opel,Astra,1995.0,Hatchback,1.0,Sapphire Blue,0.0,Natural Gas,4,others,1.6,250000,4,5331
Chevrolet,Camaro,2012.0,Coupe,2.0,Unknown,1203.0,Gas,6,automatic,3.6,166318,12,18655
Ford,Transit Connect,2011.0,Goods,5.0,Metallic,645.0,Diesel,4,others,1.8 Turbo,219123,8,9408
Toyota,Unknown,2015.0,Sedan,0.0,Unknown,456.0,Hybrid,4,gear,2.5,89000,12,34497
Mercedesbenz,Vito 115,2009.0,Minivan,1.0,Metallic,0.0,Diesel,4,automatic,2.2 Turbo,151245,6,38574
Ssangyong,Unknown,2013.0,Jeep,2.0,Pearl White,640.0,Diesel,14,r,2,81025,4,21953
Hyundai,Unknown,2013.0,Sedan,2.0,Pearl White,10640.0,Gas,4,automatic,2,211214,12,18655
Unknown,E 220,1999.0,Sedan,2.0,Metallic,0.0,Diesel,4,r,2.2 Turbo,3000,6,9408
Mercedesbenz,My Model Which Is R 350 Is  Best,2011.0,Jeep,1.0,Unknown,1018.0,Diesel,6,automatic,3,85294,12,20385
Opel,My Model Which Is Astra Is  Best,2012.0,Unknown,6.0,Metallic,944.0,Diesel,4,manual,1.7,238075,8,7700
Volkswagen,Unknown,2012.0,Hatchback,7.0,Charcoal,0.0,Natural Gas,4,manual,2,25000,2,18655
Toyota,Unknown,2014.0,Unknown,2.0,Metallic,1190.0,Gas,6,automatic,4,0,12,6586
Hyundai,My Model Which Is H1 Is  Best,2017.0,Universal,4.0,Jet Black,0.0,Unknown,4,others,2.5,129841,4,41629
Ford,Transit,2001.0,Microbus,4.0,Pearl White,1998.0,Diesel,4,r,2.4,253206,2,15053
Chevrolet,Orlando,3013.0,Jeep,1.0,Charcoal,640.0,Diesel,4,automatic,2,143894,4,21181
Toyota,Rav 4,2006.0,Jeep,1.0,Metallic,0.0,Gas,4,automatic,2.4,190000,6,18189
Hyundai,Tucson,2012.0,Jeep,2.0,Unknown,0.0,Diesel,4,automatic,0,47522,4,29144
Mazda,Mazda 3,2016.0,Sedan,1.0,Sapphire Blue,891.0,Gas,4,automatic,0,120000,10,20500
Toyota,Camry Sport,2117.0,Unknown,5.0,Jet Black,1249.0,Gas,4,automatic,2.5,153000,12,23521
Mercedesbenz,C 250,2014.0,Coupe,2.0,Unknown,9416.0,Gas,4,others,1.8,121699,12,18655
Mercedesbenz,Clk 200 200,1999.0,Sedan,1.0,Sapphire Blue,0.0,Gas,8,automatic,2,14566,16,6899
Mercedesbenz,E 350,2014.0,Sedan,1.0,Unknown,1053.0,Diesel,16,automatic,3.5,146395,12,18655
Toyota,Prius,2012.0,Hatchback,4.0,Sapphire Blue,645.0,Unknown,4,unknown,1.8,161000,11,14740
Toyota,Chr,2012.0,Jeep,1.0,Metallic,1077.0,Gas,4,others,2,65362,16,18655
Unknown,Pajero Mini,2006.0,Jeep,0.0,Metallic,0.0,Gas,3,manual,0.7,314000,7,18655
Toyota,Corolla,2017.0,Sedan,5.0,Unknown,0.0,Gas,4,automatic,1.6,18700,12,40769
Honda,Fit,2011.0,Hatchback,3.0,Unknown,0.0,Unknown,4,automatic,1.3,165000,16,13172
Hyundai,Sonata,2016.0,Sedan,2.0,Unknown,10891.0,Unknown,4,others,2,354569,4,10036
Toyota,Chr,2012.0,Jeep,6.0,Charcoal,1079.0,Gas,4,automatic,2,24000,8,28225
Dodge,Dart,2012.0,Sedan,0.0,Jet Black,0.0,Gas,4,automatic,2,152000,8,14740
Ford,Fusion,2013.0,Sedan,2.0,Pearl White,0.0,Hybrid,4,automatic,2,70000,0,24148
Hyundai,Sonata,2012.0,Sedan,0.0,Unknown,9361.0,Other,4,automatic,2,396230,4,10349
Subaru,Xv,2014.0,Jeep,6.0,Pearl White,9667.0,Hybrid,4,automatic,2,131872,12,12074
Toyota,Camry,1914.0,Sedan,4.0,Jet Black,394.0,Hybrid,4,automatic,2.5,102397,12,18655
Hyundai,Elantra,2012.0,Sedan,6.0,Sapphire Blue,790.0,Diesel,14,gear,0,53256,4,6272
Renault,Unknown,2012.0,Universal,3.0,Unknown,0.0,Gas,4,manual,1.8,18656,6,7213
Mercedesbenz,E 350,2012.0,Sedan,2.0,Jet Black,919.0,Diesel,6,others,3,171221,12,9252
Hyundai,Santa Fe,2011.0,Unknown,1.0,Metallic,769.0,Unknown,14,automatic,2.2,192686,4,16546
Ford,Unknown,1990.0,Unknown,2.0,Pearl White,0.0,Diesel,4,others,2.5,10000,0,5000
Volkswagen,Golf 4,2012.0,Unknown,2.0,Jet Black,0.0,Gas,4,manual,1.6,195000,4,7840
Hyundai,Elantra Gs,2012.0,Coupe,5.0,Jet Black,0.0,Gas,4,automatic,0,95000,6,16151
Hyundai,My Model Which Is Elantra Is  Best,2017.0,Sedan,3.0,Pearl White,1017.0,Gas,4,automatic,2,82114,12,18655
Daewoo,Unknown,2011.0,Sedan,2.0,Pearl White,10583.0,Gas,14,gear,1.6,151842,4,9832
Lexus,Gx 470,2008.0,Jeep,3.0,Pearl White,7545.0,Unknown,8,automatic,0,263190,0,18655
Hyundai,Elantra,3014.0,Hatchback,4.0,Metallic,639.0,Gas,4,others,2,100037,12,18655
Ford,Mustang,2012.0,Coupe,7.0,Crimson,0.0,Unknown,4,manual,2.3 Turbo,111000,6,43278
Unknown,Camry,2012.0,Sedan,0.0,Pearl White,781.0,Hybrid,4,others,2.5,156518,12,18655
Toyota,Prius,2014.0,Sedan,2.0,Pearl White,0.0,Hybrid,4,automatic,1.8,160960,0,18655
Honda,Fit,2013.0,Hatchback,8.0,Sapphire Blue,447.0,Hybrid,4,automatic,1.3,151715,4,5134
Mitsubishi,Outlander,2015.0,Jeep,6.0,Unknown,900.0,Gas,4,automatic,2.4,51141,12,18655
Hyundai,My Model Which Is Tucson Is  Best,3016.0,Jeep,3.0,Pearl White,891.0,Diesel,4,r,0,99821,4,35902
Mercedesbenz,Smart,1904.0,Cabriolet,4.0,Jet Black,722.0,Diesel,3,automatic,0.8 Turbo,22000,2,6272
Ford,Transit,2012.0,Microbus,4.0,Unknown,0.0,Diesel,4,manual,2.0 Turbo,300000,1,12544
Bmw,328,2012.0,Sedan,1.0,Jet Black,1036.0,Gas,4,r,2.8 Turbo,38415,12,37006
Toyota,Camry,2012.0,Sedan,3.0,Pearl White,934.0,Gas,4,r,2.5,151610,12,7527
Chevrolet,Unknown,2012.0,Sedan,4.0,Charcoal,761.0,Gas,4,gear,1.8,147398,4,11992
Lexus,Gx 460,2012.0,Jeep,3.0,Pearl White,1514.0,Gas,8,gear,4.6,160138,0,43278
Dodge,My Model Which Is Caliber Is  Best,2011.0,Unknown,2.0,Charcoal,0.0,Gas,4,automatic,2,173000,6,14426
Chevrolet,Malibu,2012.0,Sedan,0.0,Jet Black,642.0,Gas,4,automatic,2,153136,4,20542
Toyota,Rav 4,2013.0,Jeep,0.0,Unknown,779.0,Gas,4,gear,2.5,83000,16,29479
Mazda,Unknown,1997.0,Sedan,2.0,Unknown,0.0,Gas,4,unknown,1.5,111111,4,18655
Bmw,X5,2012.0,Jeep,2.0,Jet Black,0.0,Diesel,16,others,3.0 Turbo,13000,6,18655
Chevrolet,Equinox,2012.0,Jeep,2.0,Unknown,749.0,Unknown,4,others,2.4,55000,12,26657
Mercedesbenz,Vito 111 Cdi,2012.0,Minivan,3.0,Unknown,0.0,Diesel,4,others,2.2 Turbo,22004,2,18817
Unknown,My Model Which Is Rexton Is  Best,2009.0,Unknown,2.0,Metallic,1273.0,Diesel,4,r,2.7,60227,4,9252
Unknown,My Model Which Is Ml 320 Amg Is  Best,2002.0,Jeep,2.0,Jet Black,0.0,Unknown,6,automatic,3.2,203000,8,11604
Nissan,Altima,2012.0,Sedan,3.0,Charcoal,1249.0,Gas,4,automatic,2.5,134571,12,18655
Bmw,650,3015.0,Coupe,3.0,Pearl White,1578.0,Gas,8,automatic,4.4,92213,12,30734
Lexus,Gx 470,2013.0,Unknown,4.0,Jet Black,1360.0,Gas,4,automatic,4.6,154115,0,18655
Jeep,Cherokee,2004.0,Jeep,4.0,Gold,3025.0,Natural Gas,6,automatic,3.7,234000,6,13172
Unknown,Delica,2004.0,Unknown,2.0,Pearl White,0.0,Gas,6,automatic,3,169000,5,19130
Toyota,Unknown,2015.0,Universal,4.0,Jet Black,308.0,Hybrid,4,r,1.5,31040,4,35168
Volkswagen,Golf,2001.0,Sedan,4.0,Metallic,0.0,Diesel,4,manual,1.9 Turbo,200000,4,7213
Bmw,My Model Which Is X1 28Xdrive Is  Best,2014.0,Jeep,0.0,Charcoal,0.0,Gas,4,r,2.0 Turbo,95000,12,37633
Kia,Optima,2016.0,Sedan,0.0,Sapphire Blue,0.0,Gas,4,others,2.4,35200,12,28225
Unknown,New Beetle,2013.0,Coupe,8.0,Unknown,0.0,Unknown,5,gear,2.5,78000,8,17876
Hyundai,My Model Which Is Sonata Is  Best,2012.0,Sedan,4.0,Sapphire Blue,751.0,Hybrid,4,automatic,2.4,96165,8,13485
Honda,Unknown,2004.0,Hatchback,4.0,Metallic,0.0,Gas,4,automatic,1.3,204950,2,6586
Chevrolet,Volt,2012.0,Jeep,3.0,Crimson,475.0,Hybrid,4,automatic,0,188419,0,18655
Toyota,Unknown,2012.0,Sedan,3.0,Unknown,609.0,Hybrid,4,automatic,0,127515,12,9722
Kia,Unknown,2016.0,Sedan,1.0,Pearl White,0.0,Unknown,4,automatic,2.4,88000,8,18655
Unknown,My Model Which Is Elantra Is  Best,2011.0,Sedan,1.0,Charcoal,0.0,Gas,4,automatic,1.8,403538,12,18655
Lexus,Rx 350,2012.0,Jeep,1.0,Unknown,1399.0,Gas,6,others,3.5,148661,12,18655
Hyundai,Santa Fe,2012.0,Jeep,0.0,Sapphire Blue,765.0,Diesel,4,automatic,2,150000,4,37564
Volkswagen,My Model Which Is Jetta Is  Best,2017.0,Sedan,2.0,Charcoal,0.0,Gas,16,automatic,0,0,6,18655
Hyundai,Sonata,2015.0,Sedan,2.0,Metallic,765.0,Other,4,others,2,30363,4,13485
Toyota,Camry Se,2014.0,Sedan,4.0,Pearl White,777.0,Gas,4,unknown,2.5,91468,8,19601
Ford,My Model Which Is Fusion Is  Best,2013.0,Sedan,3.0,Unknown,502.0,Gas,4,automatic,1.5 Turbo,100000,7,19444
Mercedesbenz,My Model Which Is Gl 450 Is  Best,2013.0,Jeep,0.0,Jet Black,1360.0,Gas,8,r,4.6,230397,12,18655
Uaz,31514,1990.0,Jeep,0.0,Unknown,0.0,Gas,14,others,0,0,7,5331
Unknown,Unknown,2018.0,Hatchback,2.0,Pearl White,0.0,Hybrid,4,unknown,0,2102,12,40769
Ssangyong,Actyon,2012.0,Jeep,5.0,Jet Black,730.0,Diesel,4,others,1.6,45220,16,44166
Toyota,Camry,3019.0,Sedan,4.0,Unknown,9393.0,Hybrid,4,automatic,2.5,9626,12,18655
Unknown,Aqua,2015.0,Hatchback,2.0,Crimson,595.0,Gas,4,others,1.5,33000,4,25823
Mercedesbenz,C 220,2100.0,Unknown,3.0,Unknown,0.0,Diesel,14,automatic,2.2,309000,8,8781
Toyota,Unknown,1913.0,Unknown,2.0,Pearl White,834.0,Gas,14,gear,2.7,265558,12,14583
Volkswagen,Jetta,2012.0,Sedan,3.0,Metallic,0.0,Gas,14,manual,2,55000,4,6200
Honda,Fit,2012.0,Jeep,1.0,Pearl White,10503.0,Gas,4,automatic,1.5,277856,0,18655
Toyota,Camry,2012.0,Sedan,4.0,Charcoal,1091.0,Gas,4,automatic,2.5,151443,12,13172
Ssangyong,Rexton,1913.0,Jeep,5.0,Jet Black,640.0,Unknown,4,automatic,2,123700,7,32311
Hyundai,Sonata,2010.0,Sedan,2.0,Unknown,0.0,Other,4,automatic,2,89181,4,7527
Unknown,Rx 450,2010.0,Jeep,4.0,Metallic,11399.0,Hybrid,6,automatic,3.5,382746,12,18655
Unknown,My Model Which Is Tiida Is  Best,2012.0,Hatchback,1.0,Unknown,0.0,Gas,4,automatic,1.8,156620,0,9408
Subaru,My Model Which Is Forester Is  Best,2012.0,Universal,1.0,Unknown,0.0,Gas,4,others,2,145576,4,8467
Toyota,Prius,2013.0,Sedan,5.0,Pearl White,585.0,Hybrid,4,automatic,1.8,361445,12,6586
Hyundai,Santa Fe,3013.0,Unknown,4.0,Pearl White,640.0,Diesel,4,others,2,224077,4,29156
Mercedesbenz,Clk 320,2004.0,Coupe,5.0,Jet Black,0.0,Gas,6,others,3.2,208000,6,10976
Unknown,My Model Which Is Sonata Is  Best,2012.0,Sedan,3.0,Metallic,10836.0,Gas,4,unknown,2,125064,4,18826
Toyota,Prius,2012.0,Hatchback,2.0,Unknown,308.0,Hybrid,4,unknown,1.8,339710,12,5488
Hyundai,H1,2012.0,Minivan,0.0,Metallic,862.0,Diesel,4,others,2.5,66597,4,16151
Daewoo,Lacetti,2010.0,Sedan,2.0,Charcoal,761.0,Gas,4,r,1.8,164466,4,8006
Hyundai,Elantra,2016.0,Sedan,0.0,Unknown,810.0,Gas,4,automatic,0,54317,4,28382
Kia,Cerato,2014.0,Sedan,2.0,Pearl White,10524.0,Unknown,4,gear,0,162878,4,12529
Bmw,X5,2012.0,Jeep,2.0,Pearl White,1578.0,Gas,18,unknown,4.4,144126,12,9565
Bmw,My Model Which Is 318  Is  Best,2002.0,Coupe,0.0,Jet Black,0.0,Gas,4,manual,1.8,95000,4,8467
Hyundai,Sonata,2012.0,Sedan,3.0,Unknown,0.0,Hybrid,4,automatic,2.4,259184,12,18655
Jeep,Unknown,2012.0,Jeep,4.0,Crimson,1141.0,Gas,14,automatic,2.4,167510,4,18688
Hyundai,Sonata,2016.0,Sedan,4.0,Tangerine,891.0,Unknown,4,r,2,513137,7,10036
Unknown,Transit,2012.0,Microbus,2.0,Pearl White,0.0,Unknown,4,manual,0,200000,2,10976
Toyota,Highlander,2011.0,Jeep,2.0,Charcoal,8828.0,Gas,6,automatic,3.5,368064,12,22580
Hyundai,My Model Which Is H1 Is  Best,2012.0,Minivan,3.0,Unknown,777.0,Unknown,4,automatic,2.5,183731,4,26528
Toyota,Unknown,2010.0,Jeep,2.0,Pearl White,1324.0,Hybrid,4,gear,3.3,264877,12,5645
Volkswagen,Passat,2002.0,Sedan,2.0,Charcoal,0.0,Unknown,4,manual,2.8,175000,6,5331
Nissan,Patrol,2010.0,Jeep,2.0,Unknown,0.0,Diesel,6,manual,3.0 Turbo,167855,6,42337
Hyundai,Tucson,2017.0,Jeep,0.0,Charcoal,0.0,Gas,4,others,2,36800,8,36065
Hyundai,Elantra,2010.0,Sedan,3.0,Unknown,836.0,Gas,4,others,2,172003,12,18655
Hyundai,My Model Which Is Sonata Is  Best,2012.0,Sedan,0.0,Crimson,753.0,Gas,4,r,0,289920,12,18655
Unknown,Forester,2012.0,Jeep,2.0,Jet Black,0.0,Gas,1,automatic,2,257600,2,11604
Toyota,Camry,2011.0,Sedan,5.0,Charcoal,862.0,Hybrid,4,automatic,2.5,123345,12,12231
Mercedesbenz,E 350,2014.0,Sedan,0.0,Metallic,1053.0,Diesel,6,automatic,3.5,149486,12,18655
Lexus,My Model Which Is Gx 460 Is  Best,2012.0,Unknown,5.0,Unknown,1363.0,Gas,8,others,0,150909,0,18655
Hyundai,Elantra,2012.0,Sedan,3.0,Pearl White,531.0,Gas,4,others,1.6,107179,4,20005
Subaru,Xv,2012.0,Unknown,4.0,Pearl White,640.0,Gas,4,manual,2.0 Turbo,128000,8,10036
Ford,Fusion,2012.0,Sedan,2.0,Metallic,640.0,Unknown,14,automatic,0,91779,7,13015
Hyundai,Ix35,2011.0,Jeep,2.0,Jet Black,0.0,Gas,4,others,2,52000,6,30107
Toyota,Camry,2012.0,Sedan,0.0,Pearl White,609.0,Hybrid,4,automatic,2.5,35058,12,18817
Chevrolet,My Model Which Is Cruze Is  Best,2012.0,Sedan,0.0,Unknown,9219.0,Gas,4,others,1.4,0,0,14740
Toyota,Aqua,2012.0,Hatchback,2.0,Unknown,0.0,Hybrid,4,r,1.3,155000,4,11917
Ford,Transit,2110.0,Microbus,5.0,Pearl White,986.0,Unknown,4,unknown,2.4 Turbo,155000,2,26971
Mercedesbenz,E 350,2012.0,Sedan,2.0,Pearl White,2410.0,Gas,8,automatic,6.2,274771,12,18655
Chevrolet,Cruze,3014.0,Sedan,0.0,Sapphire Blue,584.0,Gas,4,automatic,1.8,1000,4,18519
Toyota,Camry,2014.0,Sedan,3.0,Unknown,394.0,Hybrid,4,automatic,2.5,130478,12,18655
Opel,Astra,2007.0,Sedan,6.0,Unknown,0.0,Gas,4,others,0,185000,10,13799
Opel,Combo,2012.0,Goods,7.0,Pearl White,574.0,Diesel,4,manual,1.3 Turbo,224000,4,9408
Volkswagen,Jetta,2012.0,Unknown,1.0,Metallic,697.0,Gas,4,others,1.8,70000,16,17249
Toyota,Camry,1919.0,Sedan,6.0,Unknown,607.0,Hybrid,4,r,2.5,9626,12,18655
Unknown,Forester,3007.0,Jeep,4.0,Unknown,0.0,Gas,4,automatic,2.5,311206,12,18655
Mitsubishi,Pajero Io,2012.0,Jeep,5.0,Crimson,0.0,Gas,4,others,2,180000,2,18655
Toyota,Prius,2009.0,Sedan,2.0,Pearl White,9122.0,Hybrid,4,others,1.8,195000,8,15053
Mitsubishi,Pajero,1994.0,Jeep,4.0,Pearl White,0.0,Diesel,4,manual,2.5 Turbo,211433,7,9408
Hyundai,Sonata,2012.0,Sedan,1.0,Metallic,891.0,Other,4,automatic,2,279787,4,11290
Subaru,Forester,2011.0,Unknown,2.0,Unknown,862.0,Gas,4,automatic,2.5,102000,10,6272
Chevrolet,Unknown,2012.0,Jeep,0.0,Jet Black,694.0,Diesel,4,r,2.2,195691,4,19613
Bmw,650,2012.0,Sedan,4.0,Pearl White,1578.0,Gas,8,unknown,4.4,60709,7,18655
Ford,Fusion,2017.0,Sedan,1.0,Unknown,0.0,Hybrid,4,unknown,2,204200,10,31361
Mercedesbenz,R 350,2012.0,Jeep,3.0,Jet Black,0.0,Unknown,6,automatic,3,174101,12,7213
Toyota,Vitz,2012.0,Hatchback,6.0,Metallic,1236.0,Gas,4,automatic,1.3,165000,4,5900
Unknown,E 350,2012.0,Coupe,2.0,Ruby Red,1055.0,Gas,16,automatic,3.5,66500,12,20698
Ford,Fusion,2015.0,Sedan,4.0,Jet Black,934.0,Gas,4,others,2.5,90000,8,19444
Mercedesbenz,My Model Which Is Vito Is  Best,2012.0,Minivan,0.0,Metallic,0.0,Other,4,others,2.3,188000,6,11917
Lexus,Gx 460,2017.0,Jeep,0.0,Unknown,2225.0,Gas,8,others,4.6,69918,12,33243
Chevrolet,Camaro,2010.0,Coupe,7.0,Sapphire Blue,2410.0,Gas,8,automatic,0,217786,12,9565
Volkswagen,My Model Which Is Golf 3 Is  Best,2012.0,Sedan,4.0,Unknown,0.0,Gas,4,manual,1.6,1000,0,18655
Subaru,Legacy,2016.0,Sedan,3.0,Metallic,0.0,Gas,4,automatic,2.5,135933,12,26030
Honda,My Model Which Is Fit Is  Best,2014.0,Unknown,4.0,Pearl White,11266.0,Hybrid,4,gear,1.5,114000,8,10663
Ford,Transit,1999.0,Microbus,4.0,Pearl White,0.0,Diesel,4,gear,2.4,0,0,12544
Hyundai,Elantra,2012.0,Sedan,5.0,Unknown,831.0,Gas,4,automatic,1.6,25635,12,18655
Toyota,My Model Which Is Prius Is  Best,2006.0,Sedan,2.0,Unknown,0.0,Hybrid,4,unknown,1.5,0,12,14113
Hyundai,H1,2012.0,Minivan,4.0,Charcoal,1091.0,Diesel,4,automatic,2.5,96334,4,42218
Toyota,Prius,2008.0,Sedan,5.0,Unknown,843.0,Hybrid,4,others,1.5,184000,8,10976
Mercedesbenz,Unknown,2012.0,Sedan,0.0,Unknown,1399.0,Unknown,6,automatic,3.5,229904,12,18655
Chevrolet,Cruze,2014.0,Sedan,4.0,Jet Black,473.0,Gas,4,gear,1.4,127024,16,16766
Chevrolet,Impala,2016.0,Sedan,2.0,Jet Black,1091.0,Unknown,4,unknown,0,87722,4,42557
Audi,A4,2102.0,Sedan,2.0,Metallic,0.0,Gas,6,manual,3,265600,8,8781
Toyota,Prius,2012.0,Hatchback,1.0,Metallic,0.0,Hybrid,4,r,1.5,199840,6,11290
Hyundai,Tucson,2012.0,Jeep,5.0,Unknown,640.0,Diesel,4,automatic,2,132020,4,28830
Honda,Fit,2111.0,Hatchback,1.0,Pearl White,0.0,Unknown,14,others,1.3,158000,8,6115
Volkswagen,Unknown,2015.0,Sedan,2.0,Unknown,10155.0,Diesel,4,gear,0.2,88531,12,18655
Volkswagen,T3 0000,1985.0,Microbus,1.0,Chocolate,0.0,Gas,14,gear,1.7,0,0,18655
Mazda,Cx9,3012.0,Sedan,1.0,Jet Black,11113.0,Gas,6,automatic,3.7,291840,12,18655
Ford,Fiesta,2015.0,Sedan,0.0,Metallic,629.0,Gas,4,gear,0,93500,10,6272
Unknown,Unknown,2014.0,Sedan,3.0,Jet Black,749.0,Gas,14,automatic,2.4,128000,7,21012
Honda,My Model Which Is Odyssey Is  Best,2012.0,Minivan,1.0,Metallic,0.0,Gas,4,automatic,2.4,200000,6,7840
Hyundai,H1,2012.0,Minivan,5.0,Unknown,1091.0,Diesel,4,automatic,2.5,77227,4,35570
Mercedesbenz,Unknown,2004.0,Sedan,4.0,Jet Black,0.0,Gas,6,unknown,3.2,100000,8,11290
Subaru,Forester,2010.0,Jeep,4.0,Sapphire Blue,1024.0,Gas,4,others,2.5,182000,12,11300
Hyundai,H1,2017.0,Universal,3.0,Metallic,1249.0,Diesel,4,automatic,2.5,100900,4,38016
Hyundai,Elantra 2016,2016.0,Sedan,0.0,Sapphire Blue,891.0,Gas,4,gear,2,20900,8,21012
Toyota,Highlander,2010.0,Unknown,1.0,Sapphire Blue,1324.0,Hybrid,6,others,3.3,316912,12,18655
Ford,My Model Which Is Fusion Is  Best,2012.0,Sedan,1.0,Pearl White,9360.0,Hybrid,4,automatic,2,339920,0,18655
Volkswagen,Unknown,2012.0,Sedan,2.0,Unknown,697.0,Gas,4,others,1.8,63792,12,6272
Honda,Fit,2011.0,Hatchback,0.0,Unknown,0.0,Hybrid,4,automatic,1.3,123000,4,12544
Toyota,My Model Which Is Camry Is  Best,2012.0,Sedan,3.0,Metallic,779.0,Unknown,4,r,2.5,232032,12,18655
Unknown,Unknown,2012.0,Sedan,2.0,Pearl White,986.0,Hybrid,4,automatic,2.4,277840,12,18655
Hyundai,Sonata,1910.0,Sedan,3.0,Unknown,836.0,Gas,4,automatic,2,173177,4,12880
Bmw,My Model Which Is 645 Is  Best,2012.0,Cabriolet,2.0,Gold,0.0,Gas,16,automatic,4.4,222222,12,24148
Toyota,Tundra,2014.0,Jeep,2.0,Jet Black,11659.0,Gas,18,others,5.7,101928,12,18655
Toyota,Camry Se,2012.0,Sedan,3.0,Jet Black,0.0,Unknown,4,unknown,2.5,24382,8,42808
Unknown,Unknown,2012.0,Sedan,2.0,Unknown,586.0,Unknown,14,automatic,1.8,87500,10,17249
Hyundai,My Model Which Is Sonata Is  Best,2012.0,Sedan,5.0,Unknown,1202.0,Gas,4,others,2.4,50000,10,25089
Opel,Unknown,2000.0,Unknown,4.0,Metallic,0.0,Unknown,4,manual,0,0,2,6272
Dodge,Avenger,2013.0,Sedan,1.0,Unknown,1083.0,Gas,6,gear,3.6,204934,12,18655
Fiat,500,1913.0,Hatchback,1.0,Unknown,474.0,Gas,4,gear,1.4,123163,0,8781
Unknown,Outlander Sport,2012.0,Jeep,3.0,Metallic,639.0,Gas,4,others,2,83516,8,18660
Mercedesbenz,S 500 67,1999.0,Unknown,3.0,Sapphire Blue,0.0,Natural Gas,6,automatic,3.2,6789,10,7000
Volkswagen,Tiguan,2009.0,Jeep,2.0,Metallic,0.0,Gas,4,r,0,190000,8,16935
Unknown,Sonata,2012.0,Sedan,3.0,Metallic,753.0,Hybrid,4,automatic,2.4,125000,10,13172
Hyundai,Sonata,1911.0,Unknown,2.0,Unknown,831.0,Hybrid,4,automatic,2.4,0,0,18655
